Atualizado em: 2023-06-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3509;131;303057;0;2;48513100;26893000;8047200;4743000;229920;30;2322630000;0;15328;6330;1050000;442,76;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8223;211;415033;0;3135;84613900;62052000;14035500;9484200;401014;61;3868110000;0;31443400;12871;2135000;982,85;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1479;83;76726;0;258;7241550;2509360;939162;369979;34110;30;131582000;0;12569500;6369;826000;698,34;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SUMU;MONTEVIDEO, MONTEVIDEO;;;URUGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2773;79;72761;0;1920;9938100;5994260;1296820;761825;47100;30;189389000;0;32966900;6330;826000;683,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;615;27;23072;0;1057;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;994;37;38052;0;7;7197210;1829430;920970;235343;34110;30;69498000;0;1209770;6330;810000;648,64;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SUMU;MONTEVIDEO, MONTEVIDEO;;;URUGUAI;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;612;5;151427;0;738;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2000;12;SUMU;MONTEVIDEO, MONTEVIDEO;;;URUGUAI;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1645;62;136328;0;10;9938100;3543490;1271700;771848;47100;30;451775000;0;1174360;6330;810000;630,88;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;12;1;0;0;0;8055;2148;3007;182;537;1;0;0;0;15;5600;1,52;120
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1;0;0;0;0;5520;414;2056;30;368;8;0;0;0;120;44800;2,73;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68;1;3;0;0;57960;8280;21637;701;3864;7;1656;0;0;105;39200;12,93;579
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;2;54;0;0;26670;6731;9954;557;1778;14;6858;0;0;210;78400;8,17;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4;1;0;0;0;8055;537;3007;45;537;1;0;0;0;15;5600;1,65;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68;0;613;0;0;66240;19320;24728;1749;4416;8;157872;0;0;120;44800;14,82;453
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;39;0;388;0;0;97500;36000;36400;3309;6500;13;357500;0;0;195;72800;22,32;323
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;86;0;499;0;0;159900;47437;59680;4224;10660;20;265967;0;0;300;112000;37,36;767
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;24765;4191;9243;375;1651;13;41529;0;0;195;72800;7,61;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34;0;0;0;0;105000;43500;39200;3602;7000;14;0;0;0;210;78400;22,67;260
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3;0;0;0;0;5520;276;2056;21;368;8;0;0;0;120;44800;2,82;30
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;1;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;113;0;0;0;0;159900;64493;59680;5353;10660;20;0;0;0;300;112000;33,67;908
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10;1;0;0;0;;;;;;;;;;;;;75
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;1;0;0;0;8970;460;3341;34;598;13;0;0;0;195;72800;4,32;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62;0;48;0;0;24840;2760;9273;234;1656;3;0;0;0;45;16800;5,3;470
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;92;0;0;34290;7239;12798;606;2286;18;17780;0;0;270;100800;10,52;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11;1;0;0;0;;;;;;;;;;;;;113
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66;0;612;0;0;24840;6624;9273;606;1656;3;44160;0;0;45;16800;5,41;444
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60;0;866;0;0;135000;57000;50400;5296;9000;18;699000;0;0;270;100800;29,53;329
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;118;1;468;0;0;167895;68757;62664;5799;11193;21;249444;0;0;315;117600;35,37;640
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;34290;6858;12798;615;2286;18;67564;0;0;270;100800;10,6;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67;0;0;0;0;135000;62000;50400;5111;9000;18;24000;0;0;270;100800;29,33;460
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;1;0;0;0;8280;506;3084;39;552;12;0;0;0;180;67200;5,14;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;2;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;128;2;32;0;0;167895;73554;62664;6152;11193;21;17056;0;0;315;117600;35,29;1100
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;61;0;0;0;0;8280;1656;3091;135;552;1;0;0;0;15;5600;1,92;490
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4;0;95;0;0;36195;7874;13509;652;2413;19;12065;0;0;285;106400;10,89;3
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74;0;485;0;0;49680;7176;18546;690;3312;6;107640;0;0;90;33600;12,13;479
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53;0;365;0;0;105000;57000;39200;4909;7000;14;327500;0;0;210;78400;23,61;226
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;93;3;615;0;0;167895;49569;62664;4287;11193;21;327795;0;0;315;117600;37,46;474
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3;0;0;0;0;26670;8128;9954;691;1778;14;36830;0;0;210;78400;8,07;10
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77;0;0;0;0;142500;67500;53200;5565;9500;19;0;0;0;285;106400;31,2;545
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;3;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;116;1;0;0;0;167895;61828;62664;5078;11193;21;0;0;0;315;117600;77,82;847
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57;0;1;0;0;;;;;;;;;;;;;398
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;36195;7239;13509;587;2413;19;127;0;0;285;106400;11,08;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69;0;426;0;0;8280;0;3091;0;552;1;0;0;0;15;5600;1,67;655
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57;0;493;0;0;135000;63000;50400;5707;9000;18;459500;0;0;270;100800;30,71;399
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;98;1;738;0;0;151905;52234;56696;4670;10127;19;393354;0;0;285;106400;32,9;689
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;34290;8763;12798;787;2286;18;54102;0;0;270;100800;12,37;10
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57;0;0;0;0;142500;57000;53200;4701;9500;19;500;0;0;285;106400;31,14;460
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;4;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;93;1;0;0;0;151905;49569;56696;4119;10127;19;0;0;0;285;106400;31,87;770
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69;1;25;0;0;16560;4416;6182;369;1104;2;0;0;0;30;11200;3,65;605
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4;0;0;0;0;38100;8255;14220;683;2540;20;3175;0;0;300;112000;11,63;32
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67;0;789;0;0;;;;;;;;;;;;;509
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59;1;708;0;0;165000;63000;61600;5937;11000;22;748500;0;0;330;123200;37,06;434
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;87;0;767;0;0;175890;46371;65648;4206;11726;22;408811;0;0;330;123200;38,66;620
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;1;22;0;0;40005;8509;14931;801;2667;21;102997;0;0;315;117600;12,18;38
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53;0;15;0;0;150000;57000;56000;4768;10000;20;20000;0;0;300;112000;32,42;420
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;5;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;80;0;50;0;0;175890;42640;65648;3572;11726;22;26650;0;0;330;123200;36,68;675
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;91;0;0;0;0;16560;3312;6182;280;1104;2;0;0;0;30;11200;2,47;750
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;34290;10795;12798;886;2286;18;0;0;0;270;100800;31,5;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;88;0;747;0;0;;;;;;;;;;;;;500
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54;0;722;0;0;150000;71000;56000;6455;10000;20;734500;0;0;300;112000;33,97;301
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;118;1;651;0;0;159900;62894;59680;5360;10660;20;346983;0;0;300;112000;35,37;579
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;36195;11176;13509;986;2413;19;94869;0;0;285;106400;10,97;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64;0;0;0;0;135000;74500;50400;6188;9000;18;0;0;0;270;100800;29,44;520
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;6;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;107;1;0;0;0;159900;57031;59680;4748;10660;20;0;0;0;300;112000;33,48;904
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBCV;CARAVELAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;690;0;257;0;46;1;0;0;0;15;5600;0,35;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;105;0;0;0;0;16560;7176;6182;601;1104;2;0;0;0;30;11200;3,4;649
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1;0;155;0;0;47625;11811;17775;961;3175;25;19685;0;0;375;140000;14,58;0
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;108;0;990;0;0;33120;4416;12364;440;2208;4;82800;0;0;60;22400;8,84;608
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;76;0;865;0;0;172500;88000;64400;7919;11500;23;852500;0;0;345;128800;63,84;388
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SNTF;TEIXEIRA DE FREITAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;145;0;728;0;0;215865;77285;80568;6663;14391;27;388024;0;0;405;151200;47,63;920
ABJ;ABAETÉ LINHAS AÉREAS S.A.;BRASILEIRA;2000;7;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBLP;BOM JESUS DA LAPA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2;0;30;0;0;45720;12954;17064;1142;3048;24;110490;0;0;360;134400;14,08;22
